sensor,deployment,year,timestamp,depth,temperature,C7_output,gain,est.chl_a,battery,flag_RE
240115,Winter2018,2018,2018-12-23 13:26:00,3,0.453,74.9284,10,7.259814765,2.81,n
240115,Winter2018,2019,2019-03-18 01:26:00,3,-0.169,74.93136,10,7.259869386,2.71,n
240115,Winter2018,2018,2018-12-19 12:56:00,3,0.51,74.93728,10,7.259978628,2.81,n
240115,Winter2018,2019,2019-02-08 21:56:00,3,0.143,74.9509,10,7.260229958,2.75,n
240115,Winter2018,2019,2019-05-10 09:56:00,3,-0.216,74.9515,10,7.26024103,2.67,n
240115,Winter2018,2018,2018-09-23 09:26:00,3,7.958,74.95386,10,7.260284579,2.99,n
240115,Winter2018,2019,2019-01-29 20:56:00,3,0.258,74.95386,10,7.260284579,2.76,n
240115,Winter2018,2019,2019-06-07 15:26:00,3,0.178,74.9663,10,7.260514134,2.65,n
240115,Winter2018,2019,2019-03-17 00:26:00,3,-0.204,74.96867,10,7.260557868,2.72,n
240115,Winter2018,2019,2019-03-17 11:56:00,3,-0.169,74.98051,10,7.260776351,2.71,n
240115,Winter2018,2019,2019-02-10 05:26:00,3,0.224,74.99058,10,7.260962173,2.75,n
240115,Winter2018,2019,2019-05-20 01:26:00,3,-0.158,74.99117,10,7.26097306,2.66,n
240115,Winter2018,2018,2018-10-14 12:26:00,3,0.726,74.99295,10,7.261005906,2.93,n
240115,Winter2018,2019,2019-04-09 04:56:00,3,-0.146,74.99413,10,7.261027681,2.69,n
240115,Winter2018,2018,2018-11-19 09:26:00,3,1.951,74.99473,10,7.261038753,2.86,n
240115,Winter2018,2019,2019-03-18 20:56:00,3,-0.134,74.99532,10,7.26104964,2.72,n
240115,Winter2018,2019,2019-01-24 13:26:00,3,0.201,75.01486,10,7.261410212,2.77,n
240115,Winter2018,2019,2019-01-23 16:56:00,3,0.258,75.01723,10,7.261453945,2.76,n
240115,Winter2018,2018,2018-11-22 03:56:00,3,1.875,75.02137,10,7.261530341,2.86,n
240115,Winter2018,2019,2019-04-18 20:26:00,3,-0.134,75.02137,10,7.261530341,2.68,n
240115,Winter2018,2019,2019-03-10 14:26:00,3,-0.146,75.03263,10,7.261738121,2.72,n
240115,Winter2018,2019,2019-01-27 10:26:00,3,0.304,75.05513,10,7.262153314,2.77,n
240115,Winter2018,2018,2018-09-24 10:26:00,3,7.901,75.09481,10,7.262885529,2.98,n
240115,Winter2018,2018,2018-08-26 16:56:00,3,10.103,75.11968,10,7.263344455,3.09,n
240115,Winter2018,2018,2018-08-26 17:26:00,3,10.103,75.12856,10,7.263508318,3.09,n
240115,Winter2018,2019,2019-04-25 23:56:00,3,-0.053,75.14159,10,7.26374876,2.68,n
240115,Winter2018,2018,2018-11-27 21:26:00,3,1.499,75.14692,10,7.263847115,2.85,n
240115,Winter2018,2019,2019-02-21 15:26:00,3,0.074,75.16291,10,7.264142178,2.74,n
240115,Winter2018,2019,2019-04-15 17:26:00,3,-0.169,75.18423,10,7.264535596,2.69,n
240115,Winter2018,2019,2019-02-18 19:56:00,3,0.016,75.18601,10,7.264568443,2.74,n
240115,Winter2018,2018,2018-11-20 13:56:00,3,1.962,75.1866,10,7.26457933,2.86,n
240115,Winter2018,2018,2018-11-25 09:56:00,3,1.688,75.1937,10,7.264710346,2.85,n
240115,Winter2018,2018,2018-09-06 12:56:00,3,9.139,75.19607,10,7.26475408,3.04,n
240115,Winter2018,2019,2019-05-15 07:26:00,3,-0.216,75.20081,10,7.264841547,2.67,n
240115,Winter2018,2018,2018-08-30 15:56:00,3,9.591,75.2091,10,7.264994522,3.07,n
240115,Winter2018,2019,2019-07-09 10:26:00,3,2.279,75.21206,10,7.265049143,2.63,n
240115,Winter2018,2019,2019-05-10 07:26:00,3,-0.204,75.22331,10,7.265256739,2.67,n
240115,Winter2018,2019,2019-03-29 09:26:00,3,-0.123,75.22687,10,7.265322432,2.7,n
240115,Winter2018,2019,2019-01-23 00:26:00,3,0.247,75.24878,10,7.265726737,2.77,n
240115,Winter2018,2019,2019-05-22 23:26:00,3,-0.134,75.26299,10,7.265988954,2.66,n
240115,Winter2018,2019,2019-02-17 04:26:00,3,0.097,75.26358,10,7.265999842,2.74,n
240115,Winter2018,2019,2019-01-31 21:56:00,3,0.293,75.26418,10,7.266010914,2.76,n
240115,Winter2018,2018,2018-10-17 10:26:00,3,1.075,75.26773,10,7.266076422,2.92,n
240115,Winter2018,2019,2019-01-27 13:56:00,3,0.338,75.28964,10,7.266480727,2.76,n
240115,Winter2018,2018,2018-09-06 14:56:00,3,9.416,75.30267,10,7.26672117,3.04,n
240115,Winter2018,2018,2018-11-13 21:26:00,3,1.919,75.31451,10,7.266939653,2.87,n
240115,Summer2019,2019,2019-08-19 11:04:00,9,8.897,75.31567,100,1.000480569,2.88,n
240115,Winter2018,2019,2019-03-11 08:26:00,3,-0.158,75.31866,10,7.267016233,2.72,n
240115,Winter2018,2019,2019-01-22 16:56:00,3,0.247,75.3228,10,7.267092628,2.77,n
240115,Winter2018,2018,2018-11-19 13:26:00,3,1.973,75.33465,10,7.267311296,2.86,n
240115,Winter2018,2019,2019-03-19 09:56:00,3,-0.158,75.33583,10,7.267333071,2.71,n
240115,Winter2018,2019,2019-03-12 08:56:00,3,-0.169,75.35597,10,7.267704714,2.72,n
240115,Winter2018,2019,2019-05-05 17:56:00,3,-0.181,75.37788,10,7.26810902,2.67,n
240115,Winter2018,2019,2019-03-17 21:56:00,3,-0.227,75.38913,10,7.268316616,2.71,n
240115,Winter2018,2019,2019-02-19 03:56:00,3,0.028,75.40926,10,7.268688075,2.74,n
240115,Winter2018,2019,2019-01-16 11:26:00,3,0.293,75.41104,10,7.268720921,2.77,n
240115,Winter2018,2019,2019-03-19 10:56:00,3,-0.169,75.41578,10,7.268808388,2.71,n
240115,Winter2018,2019,2019-04-21 19:26:00,3,-0.065,75.42821,10,7.269037759,2.68,n
240115,Winter2018,2019,2019-03-19 12:26:00,3,-0.181,75.45842,10,7.269595224,2.71,n
240115,Winter2018,2018,2018-08-30 08:26:00,3,9.333,75.45901,10,7.269606112,3.07,n
240115,Winter2018,2019,2019-03-26 11:56:00,3,-0.181,75.46078,10,7.269638773,2.71,n
240115,Winter2018,2019,2019-04-19 05:56:00,3,-0.146,75.46197,10,7.269660732,2.69,n
240115,Winter2018,2019,2019-02-11 07:56:00,3,0.293,75.50342,10,7.270425609,2.75,n
240115,Winter2018,2019,2019-03-11 04:56:00,3,-0.1,75.50757,10,7.270502189,2.72,n
240115,Winter2018,2018,2018-11-25 13:56:00,3,1.654,75.50875,10,7.270523964,2.85,n
240115,Winter2018,2019,2019-04-03 22:56:00,3,-0.158,75.5206,10,7.270742632,2.7,n
240115,Winter2018,2019,2019-03-12 09:26:00,3,-0.123,75.52889,10,7.270895607,2.72,n
240115,Winter2018,2018,2018-11-19 21:26:00,3,1.82,75.53895,10,7.271081244,2.86,n
240115,Winter2018,2019,2019-03-20 06:26:00,3,-0.169,75.54369,10,7.271168712,2.71,n
240115,Winter2018,2018,2018-10-19 14:56:00,3,1.366,75.5508,10,7.271299912,2.92,n
240115,Winter2018,2019,2019-01-08 05:56:00,3,0.338,75.55317,10,7.271343646,2.79,n
240115,Winter2018,2018,2018-08-30 08:56:00,3,9.453,75.56027,10,7.271474662,3.07,n
240115,Winter2018,2019,2019-01-08 17:26:00,3,0.304,75.5662,10,7.271584089,2.78,n
240115,Winter2018,2019,2019-01-31 00:26:00,3,0.316,75.56797,10,7.27161675,2.76,n
240115,Winter2018,2019,2019-03-20 07:56:00,3,-0.193,75.57152,10,7.271682259,2.71,n
240115,Winter2018,2018,2018-12-15 10:56:00,3,0.498,75.57271,10,7.271704218,2.82,n
240115,Winter2018,2019,2019-03-17 05:56:00,3,-0.158,75.57508,10,7.271747951,2.72,n
240115,Winter2018,2019,2019-06-23 14:26:00,3,-0.076,75.57922,10,7.271824347,2.63,n
240115,Winter2018,2019,2019-02-17 13:26:00,3,0.097,75.59877,10,7.272185103,2.74,n
240115,Winter2018,2019,2019-04-17 22:26:00,3,-0.123,75.61653,10,7.272512828,2.69,n
240115,Winter2018,2019,2019-01-26 19:56:00,3,0.212,75.61831,10,7.272545674,2.76,n
240115,Winter2018,2019,2019-05-06 10:56:00,3,-0.169,75.62778,10,7.272720424,2.67,n
240115,Winter2018,2019,2019-04-18 04:26:00,3,-0.146,75.63311,10,7.272818779,2.69,n
240115,Winter2018,2019,2019-04-16 15:56:00,3,-0.169,75.63785,10,7.272906246,2.69,n
240115,Winter2018,2018,2018-08-28 13:56:00,3,9.765,75.66095,10,7.27333251,3.08,n
240115,Winter2018,2019,2019-01-10 18:56:00,3,0.35,75.66864,10,7.273474414,2.78,n
240115,Winter2018,2019,2019-05-17 07:56:00,3,-0.123,75.67279,10,7.273550994,2.66,n
240115,Winter2018,2019,2019-05-10 16:26:00,3,-0.181,75.69115,10,7.273889791,2.67,n
240115,Winter2018,2018,2018-09-09 08:26:00,3,8.953,75.69233,10,7.273911565,3.03,n
240115,Winter2018,2018,2018-10-22 14:56:00,3,1.699,75.69293,10,7.273922637,2.91,n
240115,Winter2018,2019,2019-04-19 06:26:00,3,-0.146,75.70477,10,7.274141121,2.69,n
240115,Winter2018,2019,2019-01-30 08:26:00,3,0.316,75.71424,10,7.274315871,2.76,n
240115,Winter2018,2019,2019-07-15 14:26:00,3,4.123,75.7178,10,7.274381563,2.63,n
240115,Winter2018,2019,2019-02-10 09:56:00,3,0.419,75.72786,10,7.274567201,2.75,n
240115,Winter2018,2019,2019-03-09 14:56:00,3,-0.1,75.7326,10,7.274654668,2.73,n
240115,Winter2018,2019,2019-07-11 02:56:00,3,2.935,75.74918,10,7.274960619,2.63,n
240115,Winter2018,2019,2019-03-18 16:26:00,3,-0.146,75.74978,10,7.27497169,2.71,n
240115,Winter2018,2019,2019-06-12 22:56:00,3,0.155,75.75037,10,7.274982578,2.64,n
240115,Winter2018,2019,2019-03-14 06:56:00,3,-0.146,75.75096,10,7.274993465,2.72,n
240115,Winter2018,2019,2019-01-18 18:26:00,3,0.224,75.76991,10,7.275343149,2.77,n
240115,Winter2018,2019,2019-05-29 06:56:00,3,-0.111,75.77465,10,7.275430616,2.65,n
240115,Winter2018,2019,2019-01-19 08:56:00,3,0.327,75.78531,10,7.275627325,2.77,n
240115,Winter2018,2019,2019-05-16 05:26:00,3,-0.158,75.7859,10,7.275638213,2.66,n
240115,Winter2018,2019,2019-01-30 05:26:00,3,0.27,75.79597,10,7.275824034,2.76,n
240115,Winter2018,2019,2019-01-28 08:26:00,3,0.258,75.8013,10,7.275922389,2.76,n
240115,Winter2018,2018,2018-11-17 23:56:00,3,1.875,75.80189,10,7.275933276,2.86,n
240115,Winter2018,2018,2018-12-12 12:56:00,3,0.646,75.82262,10,7.276315807,2.82,n
240115,Winter2018,2019,2019-03-13 10:56:00,3,-0.134,75.83979,10,7.276632645,2.72,n
240115,Winter2018,2018,2018-12-02 00:26:00,3,1.031,75.85282,10,7.276873087,2.82,n
240115,Winter2018,2019,2019-03-19 11:26:00,3,-0.158,75.85756,10,7.276960555,2.72,n
240115,Winter2018,2019,2019-02-04 14:26:00,3,0.43,75.85933,10,7.276993216,2.76,n
240115,Winter2018,2018,2018-10-15 13:56:00,3,0.907,75.8617,10,7.27703695,2.92,n
240115,Winter2018,2018,2018-11-13 20:26:00,3,1.93,75.86999,10,7.277189925,2.87,n
240115,Winter2018,2019,2019-05-06 14:26:00,3,-0.181,75.88361,10,7.277441255,2.67,n
240115,Winter2018,2018,2018-10-20 11:56:00,3,1.477,75.89782,10,7.277703472,2.91,n
240115,Winter2018,2019,2019-01-28 12:26:00,3,0.281,75.90079,10,7.277758278,2.76,n
240115,Winter2018,2018,2018-11-27 03:26:00,3,1.544,75.915,10,7.278020495,2.85,n
240115,Winter2018,2019,2019-02-13 14:26:00,3,0.35,75.91559,10,7.278031382,2.75,n
240115,Winter2018,2018,2018-10-09 11:56:00,3,3.37,75.92329,10,7.27817347,2.94,n
240115,Winter2018,2019,2019-04-09 03:56:00,3,-0.111,75.94757,10,7.278621509,2.7,n
240115,Winter2018,2019,2019-01-27 09:56:00,3,0.327,75.94994,10,7.278665243,2.77,n
240115,Winter2018,2019,2019-03-18 04:26:00,3,-0.181,75.96001,10,7.278851065,2.72,n
240115,Winter2018,2019,2019-02-06 17:56:00,3,0.212,75.97422,10,7.279113282,2.75,n
240115,Winter2018,2019,2019-03-16 01:26:00,3,-0.146,75.97777,10,7.27917879,2.72,n
240115,Winter2018,2018,2018-10-09 10:26:00,3,3.381,75.98606,10,7.279331765,2.94,n
240115,Winter2018,2019,2019-05-13 07:26:00,3,-0.204,75.99613,10,7.279517587,2.67,n
240115,Winter2018,2019,2019-04-25 22:26:00,3,-0.076,75.99791,10,7.279550433,2.68,n
240115,Winter2018,2019,2019-02-10 03:56:00,3,0.201,76.00442,10,7.279670562,2.75,n
240115,Winter2018,2019,2019-04-15 20:56:00,3,-0.169,76.02633,10,7.280074867,2.69,n
240115,Winter2018,2018,2018-11-19 05:26:00,3,1.886,76.02988,10,7.280140376,2.86,n
240115,Winter2018,2019,2019-04-21 22:26:00,3,-0.111,76.03225,10,7.280184109,2.68,n
240115,Winter2018,2018,2018-10-09 11:26:00,3,3.402,76.04824,10,7.280479173,2.94,n
240115,Winter2018,2019,2019-03-17 22:26:00,3,-0.146,76.05831,10,7.280664994,2.72,n
240115,Winter2018,2019,2019-03-16 02:26:00,3,-0.227,76.05949,10,7.280686769,2.71,n
240115,Winter2018,2019,2019-01-09 17:56:00,3,0.327,76.06956,10,7.280872591,2.79,n
240115,Winter2018,2019,2019-01-28 19:26:00,3,0.235,76.07608,10,7.280992904,2.76,n
240115,Winter2018,2018,2018-12-30 09:26:00,3,0.441,76.07904,10,7.281047525,2.8,n
240115,Winter2018,2018,2018-11-20 15:26:00,3,1.919,76.10272,10,7.281484492,2.86,n
240115,Winter2018,2019,2019-06-28 15:26:00,3,0.544,76.10509,10,7.281528226,2.63,n
240115,Winter2018,2018,2018-11-14 13:26:00,3,2.115,76.13174,10,7.282019998,2.87,n
240115,Winter2018,2019,2019-05-06 09:26:00,3,-0.193,76.15721,10,7.282489996,2.68,n
240115,Winter2018,2019,2019-01-28 20:56:00,3,0.235,76.16431,10,7.282621012,2.76,n
240115,Winter2018,2019,2019-03-08 11:56:00,3,-0.088,76.18445,10,7.282992656,2.73,n
240115,Winter2018,2018,2018-12-07 02:26:00,3,0.782,76.19984,10,7.283276648,2.83,n
240115,Winter2018,2019,2019-06-20 18:56:00,3,0.27,76.20281,10,7.283331453,2.63,n
240115,Winter2018,2018,2018-08-28 16:26:00,3,9.701,76.20991,10,7.283462469,3.08,n
240115,Winter2018,2019,2019-03-15 19:26:00,3,-0.158,76.2111,10,7.283484428,2.72,n
240115,Winter2018,2019,2019-05-05 11:56:00,3,-0.181,76.23301,10,7.283888734,2.67,n
240115,Winter2018,2019,2019-07-11 08:26:00,3,2.925,76.23834,10,7.283987088,2.63,n
240115,Winter2018,2019,2019-04-15 20:26:00,3,-0.146,76.24663,10,7.284140063,2.69,n
240115,Winter2018,2019,2019-07-10 23:26:00,3,2.925,76.249,10,7.284183797,2.63,n
240115,Winter2018,2019,2019-03-16 06:26:00,3,-0.169,76.25137,10,7.284227531,2.72,n
240115,Winter2018,2018,2018-09-14 15:26:00,3,9.259,76.25255,10,7.284249305,3.01,n
240115,Winter2018,2018,2018-11-26 08:26:00,3,1.654,76.25314,10,7.284260192,2.85,n
240115,Winter2018,2018,2018-11-19 20:56:00,3,1.842,76.27801,10,7.284719119,2.86,n
240115,Winter2018,2019,2019-01-08 04:56:00,3,0.316,76.29756,10,7.285079875,2.78,n
240115,Winter2018,2019,2019-01-17 05:26:00,3,0.224,76.29993,10,7.285123608,2.77,n
240115,Winter2018,2019,2019-01-27 11:56:00,3,0.464,76.31177,10,7.285342092,2.76,n
240115,Winter2018,2019,2019-03-12 03:56:00,3,-0.146,76.33013,10,7.285680889,2.72,n
240115,Winter2018,2019,2019-01-17 22:56:00,3,0.247,76.33131,10,7.285702663,2.77,n
240115,Winter2018,2018,2018-11-20 03:56:00,3,1.886,76.3325,10,7.285724623,2.86,n
240115,Winter2018,2019,2019-03-17 23:56:00,3,-0.181,76.33664,10,7.285801018,2.72,n
240115,Winter2018,2018,2018-10-07 15:56:00,3,4.04,76.3473,10,7.285997727,2.95,n
240115,Winter2018,2019,2019-05-10 06:26:00,3,-0.227,76.36448,10,7.286314749,2.67,n
240115,Winter2018,2019,2019-02-03 02:26:00,3,0.361,76.36862,10,7.286391145,2.76,n
240115,Winter2018,2019,2019-03-29 07:56:00,3,-0.169,76.37336,10,7.286478612,2.7,n
240115,Winter2018,2019,2019-07-11 03:26:00,3,2.935,76.38224,10,7.286642475,2.63,n
240115,Winter2018,2019,2019-02-10 07:26:00,3,0.201,76.38283,10,7.286653362,2.75,n
240115,Winter2018,2018,2018-09-10 13:26:00,3,8.953,76.38579,10,7.286707983,3.03,n
240115,Winter2018,2019,2019-01-31 17:26:00,3,0.327,76.39882,10,7.286948425,2.76,n
240115,Winter2018,2019,2019-05-09 13:56:00,3,-0.216,76.39941,10,7.286959313,2.67,n
240115,Winter2018,2019,2019-04-19 08:26:00,3,-0.158,76.40356,10,7.287035893,2.69,n
240115,Winter2018,2019,2019-04-04 02:26:00,3,-0.158,76.42606,10,7.287451085,2.7,n
240115,Winter2018,2019,2019-03-18 15:26:00,3,-0.158,76.4308,10,7.287538552,2.72,n
240115,Winter2018,2018,2018-11-20 23:26:00,3,1.82,76.43968,10,7.287702415,2.86,n
240115,Winter2018,2019,2019-04-18 07:56:00,3,-0.169,76.43968,10,7.287702415,2.69,n
240115,Winter2018,2019,2019-05-13 10:26:00,3,-0.181,76.44679,10,7.287833616,2.66,n
240115,Winter2018,2019,2019-05-14 17:26:00,3,-0.158,76.45863,10,7.288052099,2.66,n
240115,Winter2018,2019,2019-01-24 10:56:00,3,0.247,76.45923,10,7.288063171,2.76,n
240115,Winter2018,2018,2018-10-20 12:56:00,3,1.533,76.46396,10,7.288150454,2.91,n
240115,Winter2018,2018,2018-12-07 06:56:00,3,0.782,76.46396,10,7.288150454,2.83,n
240115,Winter2018,2019,2019-05-10 17:26:00,3,-0.204,76.46396,10,7.288150454,2.67,n
240115,Winter2018,2018,2018-11-24 02:26:00,3,1.831,76.47048,10,7.288270767,2.85,n
240115,Winter2018,2019,2019-01-28 11:56:00,3,0.304,76.47581,10,7.288369122,2.76,n
240115,Winter2018,2018,2018-09-25 16:26:00,3,6.991,76.4764,10,7.288380009,2.98,n
240115,Winter2018,2018,2018-09-08 15:26:00,3,9.508,76.47995,10,7.288445517,3.03,n
240115,Winter2018,2019,2019-01-15 15:56:00,3,0.27,76.48114,10,7.288467476,2.77,n
240115,Winter2018,2018,2018-09-15 14:56:00,3,9.36,76.48232,10,7.288489251,3.01,n
240115,Winter2018,2019,2019-03-09 15:26:00,3,-0.123,76.4918,10,7.288664185,2.73,n
240115,Winter2018,2018,2018-08-31 09:26:00,3,9.333,76.49713,10,7.28876254,3.07,n
240115,Winter2018,2019,2019-02-20 22:26:00,3,0.005,76.52318,10,7.289243241,2.76,n
240115,Winter2018,2018,2018-11-20 09:26:00,3,1.984,76.53444,10,7.289451021,2.84,n
240115,Winter2018,2019,2019-01-27 01:56:00,3,0.212,76.58003,10,7.290292294,2.76,n
240115,Winter2018,2019,2019-01-23 12:26:00,3,0.384,76.58122,10,7.290314253,2.77,n
240115,Winter2018,2019,2019-04-18 00:56:00,3,-0.134,76.60609,10,7.290773179,2.69,n
240115,Winter2018,2019,2019-06-09 16:56:00,3,0.247,76.60668,10,7.290784066,2.64,n
240115,Winter2018,2019,2019-02-21 14:56:00,3,0.016,76.61971,10,7.291024509,2.74,n
240115,Winter2018,2019,2019-03-15 21:56:00,3,-0.169,76.62445,10,7.291111976,2.72,n
240115,Winter2018,2018,2018-10-28 13:26:00,3,2.279,76.63215,10,7.291254064,2.9,n
240115,Winter2018,2019,2019-03-11 18:56:00,3,-0.1,76.63333,10,7.291275838,2.72,n
240115,Winter2018,2019,2019-07-05 01:26:00,3,1.366,76.63452,10,7.291297798,2.63,n
240115,Winter2018,2019,2019-07-15 12:56:00,3,3.936,76.64162,10,7.291428814,2.63,n
240115,Winter2018,2019,2019-03-13 14:56:00,3,-0.134,76.6434,10,7.29146166,2.72,n
240115,Winter2018,2019,2019-03-17 22:56:00,3,-0.181,76.64695,10,7.291527168,2.71,n
240115,Winter2018,2019,2019-03-19 13:56:00,3,-0.146,76.64814,10,7.291549127,2.71,n
240115,Winter2018,2019,2019-03-11 08:56:00,3,-0.123,76.65051,10,7.291592861,2.72,n
240115,Winter2018,2019,2019-04-18 06:26:00,3,-0.169,76.66709,10,7.291898812,2.69,n
240115,Winter2018,2019,2019-05-03 14:26:00,3,-0.216,76.67538,10,7.292051787,2.67,n
240115,Winter2018,2019,2019-01-04 00:26:00,3,0.338,76.68248,10,7.292182803,2.79,n
240115,Winter2018,2019,2019-02-07 08:26:00,3,0.189,76.68722,10,7.292270271,2.75,n
240115,Winter2018,2018,2018-08-25 08:26:00,3,9.563,76.71091,10,7.292707422,3.1,n
240115,Winter2018,2018,2018-11-26 04:26:00,3,1.621,76.71683,10,7.292816664,2.85,n
240115,Winter2018,2019,2019-01-30 03:56:00,3,0.247,76.71979,10,7.292871285,2.76,n
240115,Winter2018,2018,2018-11-27 02:26:00,3,1.566,76.72749,10,7.293013373,2.85,n
240115,Winter2018,2018,2018-11-14 11:56:00,3,2.137,76.73815,10,7.293210082,2.87,n
240115,Winter2018,2019,2019-02-16 12:26:00,3,0.132,76.74822,10,7.293395904,2.75,n
240115,Winter2018,2019,2019-03-03 03:56:00,3,0.062,76.74999,10,7.293428565,2.73,n
240115,Winter2018,2019,2019-01-27 14:56:00,3,0.304,76.75592,10,7.293537992,2.77,n
240115,Winter2018,2019,2019-01-22 13:26:00,3,0.247,76.75651,10,7.293548879,2.77,n
240115,Winter2018,2019,2019-05-17 02:56:00,3,-0.146,76.7571,10,7.293559766,2.66,n
240115,Winter2018,2019,2019-05-17 22:56:00,3,-0.146,76.75769,10,7.293570654,2.66,n
240115,Winter2018,2019,2019-01-07 11:26:00,3,0.373,76.79026,10,7.294171668,2.79,n
240115,Winter2018,2019,2019-03-16 01:56:00,3,-0.169,76.81514,10,7.294630778,2.72,n
240115,Winter2018,2018,2018-08-24 17:56:00,3,9.774,76.82106,10,7.29474002,3.1,n
240115,Winter2018,2018,2018-11-21 21:56:00,3,1.842,76.84297,10,7.295144325,2.86,n
240115,Winter2018,2019,2019-01-27 05:26:00,3,0.235,76.87376,10,7.295712493,2.76,n
240115,Winter2018,2019,2019-03-16 00:56:00,3,-0.169,76.87672,10,7.295767114,2.72,n
240115,Winter2018,2018,2018-09-12 10:56:00,3,9.259,76.88265,10,7.29587654,3.02,n
240115,Winter2018,2019,2019-03-19 18:56:00,3,-0.193,76.88679,10,7.295952936,2.71,n
240115,Winter2018,2019,2019-03-12 16:56:00,3,-0.169,76.89212,10,7.29605129,2.72,n
240115,Winter2018,2019,2019-01-25 16:26:00,3,0.235,76.93121,10,7.296772618,2.76,n
240115,Winter2018,2019,2019-01-30 10:26:00,3,0.384,76.93476,10,7.296838126,2.76,n
240115,Winter2018,2018,2018-09-13 09:26:00,3,8.897,76.9395,10,7.296925594,3.02,n
240115,Winter2018,2019,2019-03-20 15:26:00,3,-0.146,76.94956,10,7.297111231,2.71,n
240115,Winter2018,2019,2019-02-12 10:26:00,3,0.464,76.95786,10,7.297264391,2.75,n
240115,Winter2018,2019,2019-02-06 21:26:00,3,0.189,76.97148,10,7.29751572,2.75,n
240115,Winter2018,2019,2019-05-11 11:56:00,3,-0.204,76.97977,10,7.297668696,2.67,n
240115,Winter2018,2019,2019-03-23 16:26:00,3,-0.169,77.0076,10,7.298182243,2.71,n
240115,Winter2018,2019,2019-06-18 07:56:00,3,-0.065,77.01056,10,7.298236864,2.63,n
240115,Winter2018,2019,2019-02-08 23:26:00,3,0.155,77.02122,10,7.298433573,2.75,n
240115,Winter2018,2018,2018-11-10 11:26:00,3,2.224,77.023,10,7.298466419,2.88,n
240115,Winter2018,2018,2018-10-16 14:26:00,3,1.019,77.02833,10,7.298564773,2.92,n
240115,Winter2018,2019,2019-04-24 22:26:00,3,-0.111,77.03188,10,7.298630282,2.68,n
240115,Winter2018,2019,2019-02-25 08:56:00,3,0.235,77.03484,10,7.298684903,2.74,n
240115,Winter2018,2019,2019-03-15 04:26:00,3,-0.169,77.03662,10,7.298717749,2.72,n
240115,Winter2018,2019,2019-05-06 13:56:00,3,-0.158,77.05438,10,7.299045474,2.67,n
240115,Winter2018,2019,2019-06-21 05:26:00,3,-0.007,77.06208,10,7.299187562,2.63,n
240115,Winter2018,2019,2019-01-22 21:26:00,3,0.247,77.06623,10,7.299264142,2.77,n
240115,Winter2018,2018,2018-11-11 00:56:00,3,2.115,77.07274,10,7.299384271,2.88,n
240115,Winter2018,2019,2019-06-19 16:26:00,3,0.235,77.0757,10,7.299438892,2.59,n
240115,Winter2018,2018,2018-11-28 10:56:00,3,1.444,77.08992,10,7.299701294,2.85,n
240115,Winter2018,2019,2019-03-26 16:56:00,3,-0.169,77.12189,10,7.300291236,2.71,n
240115,Winter2018,2019,2019-06-27 00:26:00,3,0.155,77.16276,10,7.30104541,2.63,n
240115,Winter2018,2019,2019-04-15 15:56:00,3,-0.123,77.16394,10,7.301067185,2.69,n
240115,Winter2018,2019,2019-06-09 23:56:00,3,0.039,77.17341,10,7.301241935,2.64,n
240115,Winter2018,2019,2019-03-18 21:26:00,3,-0.193,77.17993,10,7.301362248,2.71,n
240115,Winter2018,2019,2019-01-06 11:26:00,3,0.407,77.18348,10,7.301427756,2.79,n
240115,Winter2018,2019,2019-03-26 12:26:00,3,-0.193,77.18407,10,7.301438644,2.71,n
240115,Winter2018,2019,2019-03-18 14:26:00,3,-0.158,77.18763,10,7.301504336,2.71,n
240115,Winter2018,2019,2019-02-10 22:56:00,3,0.235,77.19414,10,7.301624465,2.75,n
240115,Winter2018,2019,2019-06-15 05:56:00,3,-0.204,77.20302,10,7.301788328,2.64,n
240115,Winter2018,2019,2019-03-03 03:26:00,3,0.062,77.21783,10,7.302061617,2.73,n
240115,Winter2018,2019,2019-03-16 22:26:00,3,-0.169,77.22197,10,7.302138012,2.72,n
240115,Winter2018,2018,2018-11-23 09:56:00,3,1.82,77.22375,10,7.302170859,2.86,n
240115,Winter2018,2018,2018-09-09 12:26:00,3,9.074,77.22494,10,7.302192818,3.03,n
